,Type,Severity,County,Date,Latitude,Longitude,DateCounty
806933,Rain,Moderate,Riverside,04-09,33.953,-117.4349,04-09-Riverside
806934,Rain,Light,Riverside,04-09,33.953,-117.4349,04-09-Riverside
806935,Rain,Light,Riverside,04-10,33.953,-117.4349,04-10-Riverside
806936,Rain,Light,Riverside,04-11,33.953,-117.4349,04-11-Riverside
806937,Rain,Light,Riverside,04-13,33.953,-117.4349,04-13-Riverside
806946,Rain,Light,Riverside,05-18,33.953,-117.4349,05-18-Riverside
806949,Rain,Light,Riverside,06-05,33.953,-117.4349,06-05-Riverside
806972,Rain,Light,Riverside,08-15,33.953,-117.4349,08-15-Riverside
807013,Rain,Light,Riverside,11-07,33.953,-117.4349,11-07-Riverside
807014,Rain,Light,Riverside,11-07,33.953,-117.4349,11-07-Riverside
807015,Rain,Light,Riverside,11-07,33.953,-117.4349,11-07-Riverside
807016,Rain,Light,Riverside,11-07,33.953,-117.4349,11-07-Riverside
807027,Rain,Light,Riverside,12-24,33.953,-117.4349,12-24-Riverside
807029,Rain,Light,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807030,Rain,Moderate,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807031,Rain,Light,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807032,Rain,Light,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807033,Rain,Light,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807034,Rain,Light,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807035,Rain,Light,Riverside,12-28,33.953,-117.4349,12-28-Riverside
807036,Rain,Moderate,Riverside,12-29,33.953,-117.4349,12-29-Riverside
807037,Rain,Light,Riverside,12-29,33.953,-117.4349,12-29-Riverside
807038,Rain,Light,Riverside,12-29,33.953,-117.4349,12-29-Riverside
829401,Rain,Light,Riverside,01-21,33.6267,-116.1594,01-21-Riverside
829402,Rain,Light,Riverside,01-21,33.6267,-116.1594,01-21-Riverside
829405,Rain,Light,Riverside,01-29,33.6267,-116.1594,01-29-Riverside
829407,Rain,Light,Riverside,01-29,33.6267,-116.1594,01-29-Riverside
829419,Rain,Light,Riverside,02-10,33.6267,-116.1594,02-10-Riverside
829420,Rain,Light,Riverside,02-10,33.6267,-116.1594,02-10-Riverside
829422,Rain,Light,Riverside,03-02,33.6267,-116.1594,03-02-Riverside
829430,Rain,Light,Riverside,03-10,33.6267,-116.1594,03-10-Riverside
829431,Rain,Light,Riverside,03-10,33.6267,-116.1594,03-10-Riverside
829432,Rain,Moderate,Riverside,03-10,33.6267,-116.1594,03-10-Riverside
829433,Rain,Light,Riverside,03-10,33.6267,-116.1594,03-10-Riverside
829434,Rain,Light,Riverside,03-10,33.6267,-116.1594,03-10-Riverside
829435,Rain,Light,Riverside,03-11,33.6267,-116.1594,03-11-Riverside
829436,Rain,Light,Riverside,03-12,33.6267,-116.1594,03-12-Riverside
829438,Rain,Moderate,Riverside,03-12,33.6267,-116.1594,03-12-Riverside
829440,Rain,Light,Riverside,03-18,33.6267,-116.1594,03-18-Riverside
829441,Rain,Light,Riverside,03-18,33.6267,-116.1594,03-18-Riverside
829442,Rain,Light,Riverside,03-23,33.6267,-116.1594,03-23-Riverside
829445,Rain,Light,Riverside,04-07,33.6267,-116.1594,04-07-Riverside
829446,Rain,Light,Riverside,04-08,33.6267,-116.1594,04-08-Riverside
829447,Rain,Light,Riverside,04-08,33.6267,-116.1594,04-08-Riverside
829448,Rain,Light,Riverside,04-08,33.6267,-116.1594,04-08-Riverside
829449,Rain,Light,Riverside,04-08,33.6267,-116.1594,04-08-Riverside
829450,Rain,Moderate,Riverside,04-08,33.6267,-116.1594,04-08-Riverside
829451,Rain,Light,Riverside,04-08,33.6267,-116.1594,04-08-Riverside
829452,Rain,Light,Riverside,04-10,33.6267,-116.1594,04-10-Riverside
829453,Rain,Light,Riverside,04-10,33.6267,-116.1594,04-10-Riverside
829454,Rain,Light,Riverside,04-10,33.6267,-116.1594,04-10-Riverside
829455,Rain,Light,Riverside,04-10,33.6267,-116.1594,04-10-Riverside
829456,Rain,Light,Riverside,04-11,33.6267,-116.1594,04-11-Riverside
829457,Rain,Light,Riverside,04-11,33.6267,-116.1594,04-11-Riverside
829505,Rain,Light,Riverside,11-07,33.6267,-116.1594,11-07-Riverside
829511,Rain,Light,Riverside,11-08,33.6267,-116.1594,11-08-Riverside
